MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BLKGRP,BLOCK,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5040,2.10404E+14,110010068041008,11,1,6804,1,1008,1008,Block 1008,BK,S,,,1079,,U,38.8900072,-76.973953,38.8900072,-76.973953
G5040,2.10404E+14,110010068041009,11,1,6804,1,1009,1009,Block 1009,BK,S,,,456,,U,38.8902882,-76.9739318,38.8902882,-76.9739318
G5040,2.10404E+14,110010068041010,11,1,6804,1,1010,1010,Block 1010,BK,S,,,6048,,U,38.8895741,-76.9695568,38.8895741,-76.9695568
G5040,2.10404E+14,110010068041011,11,1,6804,1,1011,1011,Block 1011,BK,S,3630,,759459,,U,38.8833878,-76.9747292,38.8833878,-76.9747292
G5040,2.10404E+14,110010068041012,11,1,6804,1,1012,1012,Block 1012,BK,S,,,11503,,U,38.888056,-76.9735918,38.888056,-76.9735918
G5040,2.10404E+14,110010068041013,11,1,6804,1,1013,1013,Block 1013,BK,S,,,553,,U,38.8777831,-76.979916,38.8777831,-76.979916
G5040,2.10404E+14,110010068041014,11,1,6804,1,1014,1014,Block 1014,BK,S,40,13,8224,,U,38.8831242,-76.9779213,38.8831242,-76.9779213
G5040,2.10404E+14,110010068041015,11,1,6804,1,1015,1015,Block 1015,BK,S,,,,64966,U,38.8876923,-76.9676345,38.8876923,-76.9676345
G5040,2.10404E+14,110010068041016,11,1,6804,1,1016,1016,Block 1016,BK,S,,,,120790,U,38.8840865,-76.9689451,38.8840865,-76.9689451
G5040,2.10404E+14,110010068041017,11,1,6804,1,1017,1017,Block 1017,BK,S,,,58598,,U,38.8873672,-76.9665982,38.8873672,-76.9665982
G5040,2.10404E+14,110010068041018,11,1,6804,1,1018,1018,Block 1018,BK,S,,,,61358,U,38.8782763,-76.9754006,38.8782763,-76.9754006
G5040,2.10404E+14,110010068041019,11,1,6804,1,1019,1019,Block 1019,BK,S,,,,171051,U,38.8931029,-76.9664005,38.893533,-76.9666405
G5040,2.10404E+14,110010068041020,11,1,6804,1,1020,1020,Block 1020,BK,S,,,29110,,U,38.8922023,-76.9662719,38.8922023,-76.9662719
G5040,2.10404E+14,110010068041021,11,1,6804,1,1021,1021,Block 1021,BK,S,,,7570,,U,38.8899522,-76.9753207,38.8899522,-76.9753207
G5040,2.10404E+14,110010068041022,11,1,6804,1,1022,1022,Block 1022,BK,S,,,494,,U,38.8898516,-76.976826,38.8898516,-76.976826
G5040,2.10404E+14,110010068041023,11,1,6804,1,1023,1023,Block 1023,BK,S,,,480,,U,38.8897409,-76.9768388,38.8897409,-76.9768388
G5040,2.10404E+14,110010068041024,11,1,6804,1,1024,1024,Block 1024,BK,S,,,58318,,U,38.8885875,-76.9757274,38.8885875,-76.9757274
G5040,2.10404E+14,110010068041025,11,1,6804,1,1025,1025,Block 1025,BK,S,,,7500,,U,38.8896436,-76.975309,38.8896436,-76.975309
G5040,2.10404E+14,110010069001000,11,1,6900,1,1000,1000,Block 1000,BK,S,85,53,14015,,U,38.8865279,-76.9845116,38.8865279,-76.9845116
G5040,2.10404E+14,110010069001001,11,1,6900,1,1001,1001,Block 1001,BK,S,152,73,15748,,U,38.8859689,-76.9861931,38.8859689,-76.9861931
G5040,2.10404E+14,110010069001002,11,1,6900,1,1002,1002,Block 1002,BK,S,86,52,10456,,U,38.8857034,-76.9875497,38.8857034,-76.9875497
G5040,2.10404E+14,110010069001003,11,1,6900,1,1003,1003,Block 1003,BK,S,17,15,6283,,U,38.8855609,-76.9890223,38.8855609,-76.9890223
G5040,2.10404E+14,110010069001004,11,1,6900,1,1004,1004,Block 1004,BK,S,138,76,23324,,U,38.8847308,-76.9892807,38.8847308,-76.9892807
G5040,2.10404E+14,110010069001005,11,1,6900,1,1005,1005,Block 1005,BK,S,93,53,14402,,U,38.8846904,-76.990855,38.8846904,-76.990855
G5040,2.10404E+14,110010069001006,11,1,6900,1,1006,1006,Block 1006,BK,S,69,33,9066,,U,38.8845309,-76.9920538,38.8845309,-76.9920538
G5040,2.10404E+14,110010069001007,11,1,6900,1,1007,1007,Block 1007,BK,S,30,20,5925,,U,38.8843859,-76.993157,38.8843859,-76.993157
G5040,2.10404E+14,110010069001008,11,1,6900,1,1008,1008,Block 1008,BK,S,11,6,5638,,U,38.8838267,-76.9931231,38.8838267,-76.9931231
G5040,2.10404E+14,110010069001009,11,1,6900,1,1009,1009,Block 1009,BK,S,80,60,10527,,U,38.8836056,-76.992041,38.8836056,-76.992041
G5040,2.10404E+14,110010069001010,11,1,6900,1,1010,1010,Block 1010,BK,S,128,66,15598,,U,38.8834727,-76.990887,38.8834727,-76.990887
G5040,2.10404E+14,110010069001011,11,1,6900,1,1011,1011,Block 1011,BK,S,,,23556,,U,38.8834717,-76.9892779,38.8834717,-76.9892779
G5040,2.10404E+14,110010069001012,11,1,6900,1,1012,1012,Block 1012,BK,S,72,35,15843,,U,38.8823851,-76.9891282,38.8823851,-76.9891282
G5040,2.10404E+14,110010069001013,11,1,6900,1,1013,1013,Block 1013,BK,S,,,2520,,U,38.8826853,-76.990616,38.8826853,-76.990616
G5040,2.10404E+14,110010069001014,11,1,6900,1,1014,1014,Block 1014,BK,S,111,69,13865,,U,38.885742,-76.9845759,38.885742,-76.9845759
G5040,2.10404E+14,110010069001015,11,1,6900,1,1015,1015,Block 1015,BK,S,18,9,22414,,U,38.8847285,-76.9845851,38.8847285,-76.9845851
G5040,2.10404E+14,110010069001016,11,1,6900,1,1016,1016,Block 1016,BK,S,28,21,6208,,U,38.8849397,-76.9858581,38.8849397,-76.9858581
G5040,2.10404E+14,110010069001017,11,1,6900,1,1017,1017,Block 1017,BK,S,273,174,27505,,U,38.8846822,-76.9871513,38.8846822,-76.9871513
G5040,2.10404E+14,110010069002000,11,1,6900,2,2000,2000,Block 2000,BK,S,118,60,16247,,U,38.8835531,-76.9843547,38.8835531,-76.9843547
G5040,2.10404E+14,110010069002001,11,1,6900,2,2001,2001,Block 2001,BK,S,31,17,6419,,U,38.8832643,-76.9851629,38.8832643,-76.9851629
G5040,2.10404E+14,110010069002002,11,1,6900,2,2002,2002,Block 2002,BK,S,16,10,17321,,U,38.8834708,-76.9862257,38.8834708,-76.9862257
G5040,2.10404E+14,110010069002003,11,1,6900,2,2003,2003,Block 2003,BK,S,13,7,16736,,U,38.8834718,-76.9876238,38.8834718,-76.9876238
G5040,2.10404E+14,110010069002004,11,1,6900,2,2004,2004,Block 2004,BK,S,95,43,19864,,U,38.882092,-76.9875846,38.882092,-76.9875846
G5040,2.10404E+14,110010069002005,11,1,6900,2,2005,2005,Block 2005,BK,S,128,59,21377,,U,38.882054,-76.9862138,38.882054,-76.9862138
G5040,2.10404E+14,110010069002006,11,1,6900,2,2006,2006,Block 2006,BK,S,204,88,24375,,U,38.8819796,-76.9846833,38.8819796,-76.9846833
G5040,2.10404E+14,110010069002007,11,1,6900,2,2007,2007,Block 2007,BK,S,13,6,3758,,U,38.8825137,-76.9839227,38.8825137,-76.9839227
G5040,2.10404E+14,110010069002008,11,1,6900,2,2008,2008,Block 2008,BK,S,38,22,9382,,U,38.8809737,-76.9847488,38.8809737,-76.9847488
G5040,2.10404E+14,110010069002009,11,1,6900,2,2009,2009,Block 2009,BK,S,73,36,7684,,U,38.8809994,-76.9861825,38.8809994,-76.9861825
G5040,2.10404E+14,110010069002010,11,1,6900,2,2010,2010,Block 2010,BK,S,,,1725,,U,38.8804498,-76.9852311,38.8804498,-76.9852311
G5040,2.10404E+14,110010069002011,11,1,6900,2,2011,2011,Block 2011,BK,S,59,27,10732,,U,38.8803775,-76.9841589,38.8803775,-76.9841589
G5040,2.10404E+14,110010070001000,11,1,7000,1,1000,1000,Block 1000,BK,S,181,104,18027,,U,38.8831543,-76.9971802,38.8831543,-76.9971802
G5040,2.10404E+14,110010070001001,11,1,7000,1,1001,1001,Block 1001,BK,S,110,58,16692,,U,38.8819963,-76.9967762,38.8819963,-76.9967762
G5040,2.10404E+14,110010070001002,11,1,7000,1,1002,1002,Block 1002,BK,S,72,43,15103,,U,38.8819994,-76.9979109,38.8819994,-76.9979109
G5040,2.10404E+14,110010070001003,11,1,7000,1,1003,1003,Block 1003,BK,S,139,73,14863,,U,38.8820008,-76.9989813,38.8820008,-76.9989813
G5040,2.10404E+14,110010070001004,11,1,7000,1,1004,1004,Block 1004,BK,S,105,66,14904,,U,38.8819996,-77.0000435,38.8819996,-77.0000435
G5040,2.10404E+14,110010070001005,11,1,7000,1,1005,1005,Block 1005,BK,S,128,71,17300,,U,38.881889,-77.0012687,38.881889,-77.0012687
G5040,2.10404E+14,110010070001006,11,1,7000,1,1006,1006,Block 1006,BK,S,,,9134,,U,38.8809431,-77.0012584,38.8809431,-77.0012584
G5040,2.10404E+14,110010070001007,11,1,7000,1,1007,1007,Block 1007,BK,S,108,53,9809,,U,38.8807906,-77.0000172,38.8807906,-77.0000172
G5040,2.10404E+14,110010070001008,11,1,7000,1,1008,1008,Block 1008,BK,S,142,86,12803,,U,38.8806442,-76.9989612,38.8806442,-76.9989612
G5040,2.10404E+14,110010070001009,11,1,7000,1,1009,1009,Block 1009,BK,S,114,59,14185,,U,38.8809462,-76.997315,38.8809462,-76.997315
G5040,2.10404E+14,110010070001010,11,1,7000,1,1010,1010,Block 1010,BK,S,109,71,13679,,U,38.8802949,-76.9971815,38.8802949,-76.9971815
G5040,2.10404E+14,110010070001011,11,1,7000,1,1011,1011,Block 1011,BK,S,88,52,9532,,U,38.8797638,-76.9972454,38.8797638,-76.9972454
G5040,2.10404E+14,110010070001012,11,1,7000,1,1012,1012,Block 1012,BK,S,56,38,4808,,U,38.8794867,-76.9974414,38.8794867,-76.9974414
G5040,2.10404E+14,110010070001013,11,1,7000,1,1013,1013,Block 1013,BK,S,,,2174,,U,38.8799229,-76.9990391,38.8799229,-76.9990391
G5040,2.10404E+14,110010070001014,11,1,7000,1,1014,1014,Block 1014,BK,S,,,2357,,U,38.8802031,-77.0000534,38.8802031,-77.0000534
G5040,2.10404E+14,110010070001015,11,1,7000,1,1015,1015,Block 1015,BK,S,,,2649,,U,38.8805126,-77.0012298,38.8805126,-77.0012298
G5040,2.10404E+14,110010070001016,11,1,7000,1,1016,1016,Block 1016,BK,S,,,221,,U,38.8791247,-76.9963706,38.8791247,-76.9963706
G5040,2.10404E+14,110010070002000,11,1,7000,2,2000,2000,Block 2000,BK,S,,,3762,,U,38.8841879,-76.994147,38.8841879,-76.994147
G5040,2.10404E+14,110010070002001,11,1,7000,2,2001,2001,Block 2001,BK,S,,,2534,,U,38.8844776,-76.9944519,38.8844776,-76.9944519
G5040,2.10404E+14,110010070002002,11,1,7000,2,2002,2002,Block 2002,BK,S,,,927,,U,38.8844907,-76.9951511,38.8844907,-76.9951511
G5040,2.10404E+14,110010070002003,11,1,7000,2,2003,2003,Block 2003,BK,S,,,6037,,U,38.8842923,-76.9957715,38.8842923,-76.9957715
G5040,2.10404E+14,110010070002004,11,1,7000,2,2004,2004,Block 2004,BK,S,,,3339,,U,38.883932,-76.995385,38.883932,-76.995385
G5040,2.10404E+14,110010070002005,11,1,7000,2,2005,2005,Block 2005,BK,S,,,2406,,U,38.8839736,-76.9947121,38.8839736,-76.9947121
G5040,2.10404E+14,110010070002006,11,1,7000,2,2006,2006,Block 2006,BK,S,25,18,13144,,U,38.8832887,-76.9943475,38.8832887,-76.9943475
G5040,2.10404E+14,110010070002007,11,1,7000,2,2007,2007,Block 2007,BK,S,,,9209,,U,38.8831613,-76.9932502,38.8831613,-76.9932502
G5040,2.10404E+14,110010070002008,11,1,7000,2,2008,2008,Block 2008,BK,S,,,4325,,U,38.8829471,-76.9921909,38.8829471,-76.9921909
G5040,2.10404E+14,110010070002009,11,1,7000,2,2009,2009,Block 2009,BK,S,92,55,15630,,U,38.881995,-76.9920908,38.881995,-76.9920908
G5040,2.10404E+14,110010070002010,11,1,7000,2,2010,2010,Block 2010,BK,S,181,83,15590,,U,38.8819969,-76.9932031,38.8819969,-76.9932031
G5040,2.10404E+14,110010070002011,11,1,7000,2,2011,2011,Block 2011,BK,S,98,49,17015,,U,38.8819956,-76.9943687,38.8819956,-76.9943687
G5040,2.10404E+14,110010070002012,11,1,7000,2,2012,2012,Block 2012,BK,S,57,40,16867,,U,38.8819967,-76.9955786,38.8819967,-76.9955786
G5040,2.10404E+14,110010070002013,11,1,7000,2,2013,2013,Block 2013,BK,S,23,10,11889,,U,38.8832359,-76.9955774,38.8832359,-76.9955774
G5040,2.10404E+14,110010070002014,11,1,7000,2,2014,2014,Block 2014,BK,S,161,97,23055,,U,38.8802766,-76.9955785,38.8802766,-76.9955785
G5040,2.10404E+14,110010070002015,11,1,7000,2,2015,2015,Block 2015,BK,S,14,5,23274,,U,38.8802766,-76.9943676,38.8802766,-76.9943676
G5040,2.10404E+14,110010070002016,11,1,7000,2,2016,2016,Block 2016,BK,S,203,118,21374,,U,38.880274,-76.9932024,38.880274,-76.9932024
G5040,2.10404E+14,110010070002017,11,1,7000,2,2017,2017,Block 2017,BK,S,,,21303,,U,38.8802724,-76.9920893,38.8802724,-76.9920893
G5040,2.10404E+14,110010070002018,11,1,7000,2,2018,2018,Block 2018,BK,S,14,14,9298,,U,38.8788558,-76.9920663,38.8788558,-76.9920663
G5040,2.10404E+14,110010070002019,11,1,7000,2,2019,2019,Block 2019,BK,S,584,,5804,,U,38.8789797,-76.9931627,38.8789797,-76.9931627
G5040,2.10404E+14,110010070002020,11,1,7000,2,2020,2020,Block 2020,BK,S,,,5131,,U,38.8790636,-76.9942981,38.8790636,-76.9942981
G5040,2.10404E+14,110010070002021,11,1,7000,2,2021,2021,Block 2021,BK,S,8,5,2948,,U,38.8791513,-76.9955055,38.8791513,-76.9955055
G5040,2.10404E+14,110010070002022,11,1,7000,2,2022,2022,Block 2022,BK,S,,,1318,,U,38.8789609,-76.9955094,38.8789609,-76.9955094
G5040,2.10404E+14,110010070002023,11,1,7000,2,2023,2023,Block 2023,BK,S,,,8933,,U,38.8785118,-76.9931326,38.8785118,-76.9931326
G5040,2.10404E+14,110010071001000,11,1,7100,1,1000,1000,Block 1000,BK,S,,,14714,,U,38.8780884,-76.9819655,38.8780884,-76.9819655
G5040,2.10404E+14,110010071001001,11,1,7100,1,1001,1001,Block 1001,BK,S,50,25,6809,,U,38.8781781,-76.982871,38.8781781,-76.982871
G5040,2.10404E+14,110010071001002,11,1,7100,1,1002,1002,Block 1002,BK,S,,,24036,,U,38.8774856,-76.9818718,38.8774856,-76.9818718
G5040,2.10404E+14,110010071001003,11,1,7100,1,1003,1003,Block 1003,BK,S,,,27171,,U,38.8771811,-76.986838,38.8771811,-76.986838
G5040,2.10404E+14,110010071001004,11,1,7100,1,1004,1004,Block 1004,BK,S,,,416,,U,38.8772747,-76.9901385,38.8772747,-76.9901385
G5040,2.10404E+14,110010071001005,11,1,7100,1,1005,1005,Block 1005,BK,S,,,485,,U,38.8775403,-76.9903605,38.8775403,-76.9903605
G5040,2.10404E+14,110010071001006,11,1,7100,1,1006,1006,Block 1006,BK,S,86,24,5604,,U,38.878138,-76.9907529,38.878138,-76.9907529
G5040,2.10404E+14,110010071001007,11,1,7100,1,1007,1007,Block 1007,BK,S,205,82,23896,,U,38.8777955,-76.988206,38.8781268,-76.9886178
G5040,2.10404E+14,110010071001008,11,1,7100,1,1008,1008,Block 1008,BK,S,249,158,23572,,U,38.8779617,-76.9869027,38.8779617,-76.9869027
G5040,2.10404E+14,110010071001009,11,1,7100,1,1009,1009,Block 1009,BK,S,243,108,15494,,U,38.8779617,-76.9845985,38.8779617,-76.9845985
G5040,2.10404E+14,110010071001010,11,1,7100,1,1010,1010,Block 1010,BK,S,,,1317,,U,38.8779648,-76.9910834,38.8779648,-76.9910834
G5040,2.10404E+14,110010071001011,11,1,7100,1,1011,1011,Block 1011,BK,S,,,3099,,U,38.8777254,-76.9910193,38.8777254,-76.9910193
G5040,2.10404E+14,110010071001012,11,1,7100,1,1012,1012,Block 1012,BK,S,,,36,,U,38.8777217,-76.991502,38.8777217,-76.991502
G5040,2.10404E+14,110010071001013,11,1,7100,1,1013,1013,Block 1013,BK,S,,,5395,,U,38.8772614,-76.9909456,38.8772614,-76.9909456
G5040,2.10404E+14,110010071001014,11,1,7100,1,1014,1014,Block 1014,BK,S,,,407,,U,38.8772622,-76.9903622,38.8772622,-76.9903622
G5040,2.10404E+14,110010071001015,11,1,7100,1,1015,1015,Block 1015,BK,S,,,953,,U,38.8768137,-76.9903466,38.8768137,-76.9903466
G5040,2.10404E+14,110010071001016,11,1,7100,1,1016,1016,Block 1016,BK,S,,,27630,,U,38.8767666,-76.9876773,38.8767666,-76.9876773
G5040,2.10404E+14,110010071001017,11,1,7100,1,1017,1017,Block 1017,BK,S,,,52277,,U,38.8751918,-76.9862078,38.8751918,-76.9862078
G5040,2.10404E+14,110010071001018,11,1,7100,1,1018,1018,Block 1018,BK,S,,,82240,,U,38.8755533,-76.9882261,38.8755533,-76.9882261
G5040,2.10404E+14,110010071001019,11,1,7100,1,1019,1019,Block 1019,BK,S,,,,141515,U,38.8750049,-76.9844922,38.8750049,-76.9844922
G5040,2.10404E+14,110010071001020,11,1,7100,1,1020,1020,Block 1020,BK,S,,,,8386,U,38.8720406,-76.9901782,38.8720406,-76.9901782
G5040,2.10404E+14,110010071001021,11,1,7100,1,1021,1021,Block 1021,BK,S,,,2842,,U,38.8727957,-76.9906267,38.8727957,-76.9906267
G5040,2.10404E+14,110010071001022,11,1,7100,1,1022,1022,Block 1022,BK,S,,,4087,,U,38.8740347,-76.9908934,38.8740347,-76.9908934
G5040,2.10404E+14,110010071001023,11,1,7100,1,1023,1023,Block 1023,BK,S,,,10930,,U,38.8756121,-76.9907953,38.8756121,-76.9907953
G5040,2.10404E+14,110010071001024,11,1,7100,1,1024,1024,Block 1024,BK,S,,,2397,,U,38.876712,-76.9906786,38.876712,-76.9906786
G5040,2.10404E+14,110010071001025,11,1,7100,1,1025,1025,Block 1025,BK,S,,,3663,,U,38.876893,-76.9913261,38.876893,-76.9913261
G5040,2.10404E+14,110010071001026,11,1,7100,1,1026,1026,Block 1026,BK,S,,,3078,,U,38.8738972,-76.9912741,38.8738972,-76.9912741
G5040,2.10404E+14,110010071001027,11,1,7100,1,1027,1027,Block 1027,BK,S,,,4212,,U,38.8755821,-76.9914046,38.8755821,-76.9914046
G5040,2.10404E+14,110010071001028,11,1,7100,1,1028,1028,Block 1028,BK,S,,,3401,,U,38.8756319,-76.9912019,38.8756319,-76.9912019
G5040,2.10404E+14,110010071001029,11,1,7100,1,1029,1029,Block 1029,BK,S,,,1449,,U,38.8740325,-76.9911226,38.8740325,-76.9911226
G5040,2.10404E+14,110010071001030,11,1,7100,1,1030,1030,Block 1030,BK,S,,,2091,,U,38.8730836,-76.9909751,38.8730836,-76.9909751
G5040,2.10404E+14,110010071001031,11,1,7100,1,1031,1031,Block 1031,BK,S,,,733,,U,38.872733,-76.9909133,38.872733,-76.9909133
G5040,2.10404E+14,110010071001032,11,1,7100,1,1032,1032,Block 1032,BK,S,,,6299,,U,38.8740763,-76.9904396,38.8740763,-76.9904396
G5040,2.10404E+14,110010071001033,11,1,7100,1,1033,1033,Block 1033,BK,S,,,4394,,U,38.8753246,-76.9903919,38.8753246,-76.9903919
G5040,2.10404E+14,110010071002000,11,1,7100,2,2000,2000,Block 2000,BK,S,76,34,16791,,U,38.8788752,-76.9828297,38.8788752,-76.9828297
G5040,2.10404E+14,110010071002001,11,1,7100,2,2001,2001,Block 2001,BK,S,46,27,15693,,U,38.879563,-76.9846607,38.879563,-76.9846607
G5040,2.10404E+14,110010071002002,11,1,7100,2,2002,2002,Block 2002,BK,S,369,247,3595,,U,38.8802594,-76.9856411,38.8802594,-76.9856411
G5040,2.10404E+14,110010071002003,11,1,7100,2,2003,2003,Block 2003,BK,S,76,37,32282,,U,38.8803927,-76.9874157,38.8803927,-76.9874157
G5040,2.10404E+14,110010071002004,11,1,7100,2,2004,2004,Block 2004,BK,S,753,334,36929,,U,38.8802693,-76.9892782,38.8802693,-76.9892782
G5040,2.10404E+14,110010071002005,11,1,7100,2,2005,2005,Block 2005,BK,S,26,16,13594,,U,38.8816603,-76.9894482,38.8816603,-76.9894482
G5040,2.10404E+14,110010071002006,11,1,7100,2,2006,2006,Block 2006,BK,S,70,34,17004,,U,38.8819607,-76.9909284,38.8819607,-76.9909284
G5040,2.10404E+14,110010071002007,11,1,7100,2,2007,2007,Block 2007,BK,S,163,83,24701,,U,38.8802726,-76.9908888,38.8802726,-76.9908888
G5040,2.10404E+14,110010071002008,11,1,7100,2,2008,2008,Block 2008,BK,S,76,37,10905,,U,38.8788388,-76.9908893,38.8788388,-76.9908893
G5040,2.10404E+14,110010071002009,11,1,7100,2,2009,2009,Block 2009,BK,S,41,23,9045,,U,38.8789819,-76.98954,38.8789819,-76.98954
G5040,2.10404E+14,110010071002010,11,1,7100,2,2010,2010,Block 2010,BK,S,35,23,7325,,U,38.8786621,-76.9889552,38.8786621,-76.9889552
G5040,2.10404E+14,110010071002011,11,1,7100,2,2011,2011,Block 2011,BK,S,192,103,20377,,U,38.8787972,-76.9870542,38.8787972,-76.9870542
G5040,2.10404E+14,110010071002012,11,1,7100,2,2012,2012,Block 2012,BK,S,46,16,15602,,U,38.8794894,-76.9863158,38.8794894,-76.9863158
G5040,2.10404E+14,110010071002013,11,1,7100,2,2013,2013,Block 2013,BK,S,109,50,12700,,U,38.8787523,-76.9845844,38.8787523,-76.9845844
G5040,2.10404E+14,110010072001000,11,1,7200,1,1000,1000,Block 1000,BK,S,,,683,,U,38.8797375,-76.9990033,38.8797375,-76.9990033
G5040,2.10404E+14,110010072001001,11,1,7200,1,1001,1001,Block 1001,BK,S,,,2230,,U,38.8799447,-76.9998634,38.8799447,-76.9998634
G5040,2.10404E+14,110010072001002,11,1,7200,1,1002,1002,Block 1002,BK,S,,,2327,,U,38.8803567,-77.0013164,38.8803567,-77.0013164
G5040,2.10404E+14,110010072001003,11,1,7200,1,1003,1003,Block 1003,BK,S,,,2331,,U,38.8807341,-77.002783,38.8807341,-77.002783
G5040,2.10404E+14,110010072001004,11,1,7200,1,1004,1004,Block 1004,BK,S,,,3429,,U,38.8805118,-77.0027104,38.8805118,-77.0027104
G5040,2.10404E+14,110010072001005,11,1,7200,1,1005,1005,Block 1005,BK,S,,,4103,,U,38.880126,-77.0013026,38.880126,-77.0013026
G5040,2.10404E+14,110010072001006,11,1,7200,1,1006,1006,Block 1006,BK,S,,37,9875,,U,38.8796462,-77.001386,38.8796462,-77.001386
G5040,2.10404E+14,110010072001007,11,1,7200,1,1007,1007,Block 1007,BK,S,,,15790,,U,38.8798487,-77.0028223,38.8798487,-77.0028223
G5040,2.10404E+14,110010072001008,11,1,7200,1,1008,1008,Block 1008,BK,S,,,14671,,U,38.8800074,-77.0041759,38.8800074,-77.0041759
G5040,2.10404E+14,110010072001009,11,1,7200,1,1009,1009,Block 1009,BK,S,,,26718,,U,38.8795479,-77.0045615,38.8795479,-77.0045615
G5040,2.10404E+14,110010072001010,11,1,7200,1,1010,1010,Block 1010,BK,S,976,716,63635,,U,38.8801796,-77.0074117,38.8801796,-77.0074117
G5040,2.10404E+14,110010072001011,11,1,7200,1,1011,1011,Block 1011,BK,S,402,343,9946,,U,38.8779872,-77.0041138,38.8779872,-77.0041138
G5040,2.10404E+14,110010072001012,11,1,7200,1,1012,1012,Block 1012,BK,S,,,4778,,U,38.8779676,-77.0032372,38.8779676,-77.0032372
G5040,2.10404E+14,110010072001013,11,1,7200,1,1013,1013,Block 1013,BK,S,,,4765,,U,38.878846,-77.003236,38.878846,-77.003236
G5040,2.10404E+14,110010072001014,11,1,7200,1,1014,1014,Block 1014,BK,S,,,7732,,U,38.8788447,-77.0024978,38.8788447,-77.0024978
G5040,2.10404E+14,110010072001015,11,1,7200,1,1015,1015,Block 1015,BK,S,2,1,12393,,U,38.8788436,-77.001312,38.8788436,-77.001312
G5040,2.10404E+14,110010072001016,11,1,7200,1,1016,1016,Block 1016,BK,S,60,30,9943,,U,38.8788873,-77.0000207,38.8788873,-77.0000207
G5040,2.10404E+14,110010072001017,11,1,7200,1,1017,1017,Block 1017,BK,S,,,6156,,U,38.8796438,-76.9997695,38.8796438,-76.9997695
G5040,2.10404E+14,110010072001018,11,1,7200,1,1018,1018,Block 1018,BK,S,,,1725,,U,38.8794665,-77.0003451,38.8794665,-77.0003451
G5040,2.10404E+14,110010072001019,11,1,7200,1,1019,1019,Block 1019,BK,S,,,7688,,U,38.877968,-77.0024987,38.877968,-77.0024987
G5040,2.10404E+14,110010072001020,11,1,7200,1,1020,1020,Block 1020,BK,S,52,27,12331,,U,38.8779651,-77.0013121,38.8779651,-77.0013121
G5040,2.10404E+14,110010072001021,11,1,7200,1,1021,1021,Block 1021,BK,S,133,64,8988,,U,38.8779653,-77.0000501,38.8779653,-77.0000501
G5040,2.10404E+14,110010072001022,11,1,7200,1,1022,1022,Block 1022,BK,S,,,9964,,U,38.8779473,-77.0052852,38.8779473,-77.0052852
G5040,2.10404E+14,110010072001023,11,1,7200,1,1023,1023,Block 1023,BK,S,300,218,7290,,U,38.8788178,-77.0054436,38.8788178,-77.0054436
G5040,2.10404E+14,110010072001024,11,1,7200,1,1024,1024,Block 1024,BK,S,,,13384,,U,38.8788456,-77.0066705,38.8788456,-77.0066705
G5040,2.10404E+14,110010072001025,11,1,7200,1,1025,1025,Block 1025,BK,S,,,14041,,U,38.8788474,-77.0082914,38.8788474,-77.0082914
G5040,2.10404E+14,110010072001026,11,1,7200,1,1026,1026,Block 1026,BK,S,,,14257,,U,38.8779664,-77.0082952,38.8779664,-77.0082952
G5040,2.10404E+14,110010072001027,11,1,7200,1,1027,1027,Block 1027,BK,S,39,216,13378,,U,38.8779656,-77.0066679,38.8779656,-77.0066679
G5040,2.10404E+14,110010072002000,11,1,7200,2,2000,2000,Block 2000,BK,S,,,4976,,U,38.8783157,-76.9932164,38.8783157,-76.9932164
G5040,2.10404E+14,110010072002001,11,1,7200,2,2001,2001,Block 2001,BK,S,,,1740,,U,38.8788426,-76.9955783,38.8788426,-76.9955783
